event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
1991_worlds,1991_worlds__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1991_worlds,1991_worlds__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1991_worlds,1991_worlds__open_sgls_net,Open Sgls Net,,,,,
1991_worlds,1991_worlds__open_team_freestyle,Open Team Freestyle,,,,,
1991_worlds,1991_worlds__women's_dbls_net,Women's Dbls Net,,,,,
1991_worlds,1991_worlds__women's_overall,Women's Overall,,,,,
1991_worlds,1991_worlds__women's_sgls_net,Women's Sgls Net,,,,,
1992_worlds,1992_worlds__men's_overall,Men's Overall,,,,,
1992_worlds,1992_worlds__mixed_dbls_net,Mixed Dbls Net,,,,,
1992_worlds,1992_worlds__open_dbls_consecutive,Open Dbls Consecutive,,,,,
1992_worlds,1992_worlds__open_dbls_net,Open Dbls Net,,,,,
1992_worlds,1992_worlds__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1992_worlds,1992_worlds__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1992_worlds,1992_worlds__open_sgls_net,Open Sgls Net,,,,,
1992_worlds,1992_worlds__open_team_freestyle,Open Team Freestyle,,,,,
1992_worlds,1992_worlds__women's_dbls_net,Women's Dbls Net,,,,,
1992_worlds,1992_worlds__women's_overall,Women's Overall,,,,,
1992_worlds,1992_worlds__women's_sgls_net,Women's Sgls Net,,,,,
1993_worlds,1993_worlds__men's_overall,Men's Overall,,,,,
1993_worlds,1993_worlds__mixed_dbls_net,Mixed Dbls Net,,,,,
1993_worlds,1993_worlds__open_dbls_consecutive,Open Dbls Consecutive,,,,,
1993_worlds,1993_worlds__open_dbls_net,Open Dbls Net,,,,,
1993_worlds,1993_worlds__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1993_worlds,1993_worlds__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1993_worlds,1993_worlds__open_sgls_net,Open Sgls Net,,,,,
1993_worlds,1993_worlds__open_team_freestyle,Open Team Freestyle,,,,,
1993_worlds,1993_worlds__women's_dbls_net,Women's Dbls Net,,,,,
1993_worlds,1993_worlds__women's_overall,Women's Overall,,,,,
1993_worlds,1993_worlds__women's_sgls_net,Women's Sgls Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__men's_overall,Men's Overall,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__mixed_dbls_net,Mixed Dbls Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_dbls_consecutive,Open Dbls Consecutive,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_dbls_net,Open Dbls Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_sgls_net,Open Sgls Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_singles_net,Open Singles Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__open_team_freestyle,Open Team Freestyle,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__women's_dbls_net,Women's Dbls Net,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__women's_overall,Women's Overall,,,,,
1994_worlds_palo_alto,1994_worlds_palo_alto__women's_sgls_net,Women's Sgls Net,,,,,
1995_eurochamp,1995_eurochamp__open_singles_net,Open Singles Net,net,singles,1,complete,
1995_worlds,1995_worlds__men's_overall,Men's Overall,,,,,
1995_worlds,1995_worlds__mixed_dbls_net,Mixed Dbls Net,,,,,
1995_worlds,1995_worlds__open_dbls_consecutive,Open Dbls Consecutive,,,,,
1995_worlds,1995_worlds__open_dbls_net,Open Dbls Net,,,,,
1995_worlds,1995_worlds__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1995_worlds,1995_worlds__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1995_worlds,1995_worlds__open_sgls_net,Open Sgls Net,,,,,
1995_worlds,1995_worlds__open_team_freestyle,Open Team Freestyle,,,,,
1995_worlds,1995_worlds__women's_dbls_net,Women's Dbls Net,,,,,
1995_worlds,1995_worlds__women's_overall,Women's Overall,,,,,
1995_worlds,1995_worlds__women's_sgls_net,Women's Sgls Net,,,,,
1996_worlds,1996_worlds__men's_overall,Men's Overall,,,,,
1996_worlds,1996_worlds__mixed_dbls_net,Mixed Dbls Net,,,,,
1996_worlds,1996_worlds__open_dbls_consecutive,Open Dbls Consecutive,,,,,
1996_worlds,1996_worlds__open_dbls_net,Open Dbls Net,,,,,
1996_worlds,1996_worlds__open_sgls_consecutive,Open Sgls Consecutive,,,,,
1996_worlds,1996_worlds__open_sgls_freestyle,Open Sgls Freestyle,,,,,
1996_worlds,1996_worlds__open_sgls_net,Open Sgls Net,,,,,
1996_worlds,1996_worlds__open_team_freestyle,Open Team Freestyle,,,,,
1996_worlds,1996_worlds__women's_dbls_net,Women's Dbls Net,,,,,
1996_worlds,1996_worlds__women's_overall,Women's Overall,,,,,
1996_worlds,1996_worlds__women's_sgls_net,Women's Sgls Net,,,,,
1997_air_a_zona,1997_air_a_zona__mixed_doubles,Mixed Doubles,net,doubles,1,complete,
1997_air_a_zona,1997_air_a_zona__open_doubles,Open Doubles,net,doubles,2,complete,
1997_air_a_zona,1997_air_a_zona__open_singles,Open Singles,net,singles,3,complete,
1997_air_a_zona,1997_air_a_zona__womens_singles,Women's Singles,net,singles,4,complete,
1997_auburn_u_f,1997_auburn_u_f__intermediate_5_min_timed_consecutives,Intermediate 5-Min Timed Consecutives,sideline,singles,1,complete,
1997_auburn_u_f,1997_auburn_u_f__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,2,complete,
1997_auburn_u_f,1997_auburn_u_f__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,3,complete,
1997_auburn_u_f,1997_auburn_u_f__intermediate_singles_net,Intermediate Singles Net,net,singles,4,complete,
1997_auburn_u_f,1997_auburn_u_f__novice_doubles_net,Novice Doubles Net,net,doubles,5,complete,
1997_auburn_u_f,1997_auburn_u_f__novice_singles_net,Novice Singles Net,net,singles,6,complete,
1997_auburn_u_f,1997_auburn_u_f__open_freestyle,Open Freestyle,freestyle,singles,7,complete,
1997_bedford_australia_indoor,1997_bedford_australia_indoor__open_singles_net,Open Singles Net,net,singles,1,complete,
1997_california_state,1997_california_state__intermediate_doubles,Intermediate Doubles,net,doubles,1,mostly_complete,
1997_california_state,1997_california_state__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,2,complete,
1997_california_state,1997_california_state__mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
1997_california_state,1997_california_state__novice_doubles,Novice Doubles,net,doubles,4,complete,
1997_california_state,1997_california_state__open_doubles_net,Open Doubles Net,net,doubles,5,complete,
1997_california_state,1997_california_state__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,6,complete,
1997_eastregion,1997_eastregion__doubles_net,Doubles Net,net,doubles,1,complete,
1997_eastregion,1997_eastregion__open_doubles_footbag,Open Doubles Footbag,net,doubles,2,complete,
1997_eastregion,1997_eastregion__open_freestyle,Open Freestyle,freestyle,singles,3,complete,
1997_eastregion,1997_eastregion__open_golf,Open Golf,golf,singles,4,complete,
1997_eastregion,1997_eastregion__open_singles_footbag,Open Singles Footbag,net,singles,5,complete,
1997_eastregion,1997_eastregion__singles_freestyle,Singles Freestyle,freestyle,singles,6,complete,
1997_eastregion,1997_eastregion__singles_net,Singles Net,net,singles,7,complete,
1997_emeraldcity,1997_emeraldcity__advanced_5_minute_timed_footbag_consecutive,Advanced 5 Minute Timed Footbag Consecutive,sideline,singles,1,complete,
1997_emeraldcity,1997_emeraldcity__open_5_minute_timed_footbag_consecutive,Open 5 Minute Timed Footbag Consecutive,sideline,singles,10,complete,
1997_emeraldcity,1997_emeraldcity__open_doubles_footbag_net,Open Doubles Footbag Net,net,doubles,11,complete,
1997_emeraldcity,1997_emeraldcity__open_footbag_golf,Open Footbag Golf,golf,singles,12,complete,
1997_emeraldcity,1997_emeraldcity__open_singles_footbag_net,Open Singles Footbag Net,net,singles,13,complete,
1997_emeraldcity,1997_emeraldcity__womens_singles_footbag_net,Women's Singles Footbag Net,net,singles,14,complete,
1997_emeraldcity,1997_emeraldcity__advanced_doubles_footbag_net,Advanced Doubles Footbag Net,net,doubles,2,complete,
1997_emeraldcity,1997_emeraldcity__advanced_footbag_golf,Advanced Footbag Golf,golf,singles,3,complete,
1997_emeraldcity,1997_emeraldcity__advanced_singles_footbag_net,Advanced Singles Footbag Net,net,singles,4,complete,
1997_emeraldcity,1997_emeraldcity__mixed_doubles_footbag_net,Mixed Doubles Footbag Net,net,doubles,5,complete,
1997_emeraldcity,1997_emeraldcity__novice_5_minute_timed_footbag_consecutive,Novice 5 Minute Timed Footbag Consecutive,sideline,singles,6,complete,
1997_emeraldcity,1997_emeraldcity__novice_doubles_footbag_net,Novice Doubles Footbag Net,net,doubles,7,complete,
1997_emeraldcity,1997_emeraldcity__novice_footbag_golf,Novice Footbag Golf,golf,singles,8,complete,
1997_emeraldcity,1997_emeraldcity__novice_singles_footbag_net,Novice Singles Footbag Net,net,singles,9,complete,
1997_eugene_celebration,1997_eugene_celebration__doubles_golf,Doubles Golf,golf,singles,1,complete,
1997_eugene_celebration,1997_eugene_celebration__open_doubles_net,Open Doubles Net,net,doubles,2,complete,
1997_finnish,1997_finnish__doubles_net,Doubles Net,net,doubles,1,complete,
1997_finnish,1997_finnish__freestyle,Freestyle,freestyle,singles,2,mostly_complete,
1997_finnish,1997_finnish__singles_net,Singles Net,net,singles,3,complete,
1997_funtastik_summer,1997_funtastik_summer__amateur_freestyle,Amateur Freestyle,freestyle,singles,1,complete,
1997_funtastik_summer,1997_funtastik_summer__pro_singles_freestyle,Pro Singles Freestyle,freestyle,singles,10,complete,
1997_funtastik_summer,1997_funtastik_summer__pro_singles_net,Pro Singles Net,net,singles,11,complete,
1997_funtastik_summer,1997_funtastik_summer__freestyle_shed_contest_winner,Freestyle Shed Contest Winner,freestyle,singles,2,complete,
1997_funtastik_summer,1997_funtastik_summer__golf_results_currently_not_available,Golf Results Currently Not Available,golf,singles,3,complete,
1997_funtastik_summer,1997_funtastik_summer__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,4,complete,
1997_funtastik_summer,1997_funtastik_summer__intermediate_singles_net,Intermediate Singles Net,net,singles,5,complete,
1997_funtastik_summer,1997_funtastik_summer__novice_doubles_net,Novice Doubles Net,net,doubles,6,complete,
1997_funtastik_summer,1997_funtastik_summer__novice_singles_net,Novice Singles Net,net,singles,7,complete,
1997_funtastik_summer,1997_funtastik_summer__pro_doubles_freestyle,Pro Doubles Freestyle,freestyle,doubles,8,complete,
1997_funtastik_summer,1997_funtastik_summer__pro_doubles_net,Pro Doubles Net,net,doubles,9,complete,
1997_heartoffootbag,1997_heartoffootbag__beginners_singles,Beginners Singles,freestyle,singles,1,complete,
1997_heartoffootbag,1997_heartoffootbag__intermediate_doubles,Intermediate Doubles,freestyle,doubles,2,complete,
1997_heartoffootbag,1997_heartoffootbag__intermediate_singles,Intermediate Singles,freestyle,singles,3,complete,
1997_heartoffootbag,1997_heartoffootbag__open_doubles,Open Doubles,freestyle,doubles,4,complete,
1997_heartoffootbag,1997_heartoffootbag__open_singles,Open Singles,freestyle,singles,5,complete,
1997_heartoffootbag,1997_heartoffootbag__shred_skills_contest,Shred Skills Contest,freestyle,singles,6,complete,
1997_heartoffootbag,1997_heartoffootbag__womens_singles,Women's Singles,freestyle,singles,7,complete,
1997_midwest,1997_midwest__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
1997_midwest,1997_midwest__pro_doubles_net_listing,Pro Doubles Net Listing,net,doubles,10,complete,
1997_midwest,1997_midwest__pro_footbag_golf,Pro Footbag Golf,golf,singles,11,complete,
1997_midwest,1997_midwest__pro_singles_net,Pro Singles Net,net,singles,12,complete,
1997_midwest,1997_midwest__shred_contest,Shred Contest,freestyle,singles,13,complete,
1997_midwest,1997_midwest__womens_open_singles_freestyle,Women's Open Singles Freestyle,freestyle,singles,14,complete,
1997_midwest,1997_midwest__intermediate_footbag_golf,Intermediate Footbag Golf,golf,singles,2,complete,
1997_midwest,1997_midwest__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,3,complete,
1997_midwest,1997_midwest__intermediate_singles_net,Intermediate Singles Net,net,singles,4,complete,
1997_midwest,1997_midwest__intermediate_timed_5_minute_consecutives,Intermediate Timed 5-Minute Consecutives,sideline,singles,5,complete,
1997_midwest,1997_midwest__mens_open_singles_freestyle,Mens Open Singles Freestyle,freestyle,singles,6,complete,
1997_midwest,1997_midwest__novice_consecutives,Novice Consecutives,sideline,singles,7,complete,
1997_midwest,1997_midwest__novice_freestyle,Novice Freestyle,freestyle,singles,8,complete,
1997_midwest,1997_midwest__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,9,complete,
1997_montreal,1997_montreal__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
1997_montreal,1997_montreal__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
1997_montreal,1997_montreal__novice_singles_net,Novice Singles Net,net,singles,3,complete,
1997_montreal,1997_montreal__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,4,complete,
1997_montreal,1997_montreal__open_doubles_net,Open Doubles Net,net,doubles,5,complete,
1997_montreal,1997_montreal__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,6,complete,
1997_montreal,1997_montreal__open_singles_net,Open Singles Net,net,singles,7,complete,
1997_montreal,1997_montreal__unknown,Unknown,unknown,doubles,8,complete,
1997_montreal,1997_montreal__womens_singles_net,Women's Singles Net,net,singles,9,complete,
1997_new_york_explosion,1997_new_york_explosion__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
1997_new_york_explosion,1997_new_york_explosion__novice_freestyle,Novice Freestyle,freestyle,singles,2,complete,
1997_new_york_explosion,1997_new_york_explosion__open_freestyle,Open Freestyle,freestyle,singles,3,complete,
1997_seattle_fall_indoor,1997_seattle_fall_indoor__open_doubles,Open Doubles,golf,doubles,1,complete,
1997_seattle_fall_indoor,1997_seattle_fall_indoor__open_golf,Open Golf,golf,singles,2,complete,
1997_seattle_fall_indoor,1997_seattle_fall_indoor__open_singles,Open Singles,golf,singles,3,complete,
1997_seattle_fall_indoor,1997_seattle_fall_indoor__womens_singles,Women's Singles,golf,singles,4,complete,
1997_southern_california,1997_southern_california__intermediate_singles_routines,Intermediate Singles Routines,freestyle,singles,1,complete,
1997_southern_california,1997_southern_california__open_singles_routines,Open Singles Routines,freestyle,singles,2,mostly_complete,
1997_state_games_oregon,1997_state_games_oregon__intermediate_5_minute_timed_consecutives,Intermediate 5-Minute Timed Consecutives,sideline,singles,1,complete,
1997_state_games_oregon,1997_state_games_oregon__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
1997_state_games_oregon,1997_state_games_oregon__open_5_minute_timed_consecutives,Open 5-Minute Timed Consecutives,sideline,singles,3,complete,
1997_state_games_oregon,1997_state_games_oregon__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
1997_state_games_oregon,1997_state_games_oregon__open_singles_net,Open Singles Net,net,singles,5,complete,
1997_state_games_oregon,1997_state_games_oregon__womens_singles_net,Women's Singles Net,net,singles,6,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__open_freestyle,Open Freestyle,freestyle,singles,4,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__open_singles_net,Open Singles Net,net,singles,5,complete,
1997_ultimate_chaos_outdoor,1997_ultimate_chaos_outdoor__womens_freestyle,Women's Freestyle,freestyle,singles,6,complete,
1997_university_oregon,1997_university_oregon__doubles_golf,Doubles Golf,golf,doubles,1,complete,
1997_university_oregon,1997_university_oregon__intermediate_doubles,Intermediate Doubles,net,doubles,2,complete,
1997_university_oregon,1997_university_oregon__intermediate_singles,Intermediate Singles,net,singles,3,complete,
1997_university_oregon,1997_university_oregon__mixed_doubles,Mixed Doubles,net,doubles,4,complete,
1997_university_oregon,1997_university_oregon__novice_doubles_saturday,Novice Doubles-Saturday,net,doubles,5,partial,
1997_university_oregon,1997_university_oregon__open_doubles,Open Doubles,net,doubles,6,complete,
1997_university_oregon,1997_university_oregon__open_singles,Open Singles,net,singles,7,complete,
1997_university_oregon,1997_university_oregon__singles_golf,Singles Golf,golf,singles,8,complete,
1997_university_oregon,1997_university_oregon__womens_singles,Women's Singles,net,singles,9,complete,
1997_westregion,1997_westregion__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
1997_westregion,1997_westregion__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,10,complete,
1997_westregion,1997_westregion__open_singles_net,Open Singles Net,net,singles,11,complete,
1997_westregion,1997_westregion__unknown,Unknown,unknown,doubles,12,complete,
1997_westregion,1997_westregion__womens_doubles_net,Women's Doubles Net,net,doubles,13,complete,
1997_westregion,1997_westregion__womens_singles_freestyle,Women's Singles Freestyle,freestyle,singles,14,complete,
1997_westregion,1997_westregion__womens_singles_net,Women's Singles Net,net,singles,15,complete,
1997_westregion,1997_westregion__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,2,complete,
1997_westregion,1997_westregion__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
1997_westregion,1997_westregion__mixed_doubles_freestyle,Mixed Doubles Freestyle,freestyle,doubles,4,complete,
1997_westregion,1997_westregion__mixed_doubles_net,Mixed Doubles Net,net,doubles,5,complete,
1997_westregion,1997_westregion__novice_doubles_net,Novice Doubles Net,net,doubles,6,complete,
1997_westregion,1997_westregion__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,7,complete,
1997_westregion,1997_westregion__open_doubles_net,Open Doubles Net,net,doubles,8,complete,
1997_westregion,1997_westregion__open_golf,Open Golf,golf,singles,9,complete,
1997_worlds_portland,1997_worlds_portland__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
1997_worlds_portland,1997_worlds_portland__open_doubles_net,Open Doubles Net,net,doubles,10,complete,
1997_worlds_portland,1997_worlds_portland__open_golf,Open Golf,golf,singles,11,complete,
1997_worlds_portland,1997_worlds_portland__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,12,complete,
1997_worlds_portland,1997_worlds_portland__open_singles_net,Open Singles Net,net,singles,13,complete,
