event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
2017-championships-lublin-poland,women_singles_routines,Women Singles Routines,freestyle,singles,4,complete,
2017-championships-lublin-poland,circle_contest,Circle Contest,freestyle,singles,5,complete,
2017-championships-lublin-poland,open_battle,Open Battle,freestyle,singles,6,complete,
2017-championships-lublin-poland,sick_3,Sick 3,freestyle,singles,7,complete,
2017-championships-lublin-poland,shred_30,Shred 30,freestyle,singles,8,complete,
2017-championships-lublin-poland,request_contest,Request Contest,freestyle,singles,9,complete,
2017-championships-lublin-poland,2_square,2 Square,sideline,singles,10,complete,
2017-championships-lublin-poland,footbag_golf,Footbag Golf,golf,singles,11,complete,
2017-championships-berlin-germany,open_routines,Open Routines,freestyle,singles,1,complete,
2017-championships-berlin-germany,battles,Battles,freestyle,singles,2,complete,
2017-championships-berlin-germany,request_contest,Request Contest,freestyle,singles,3,partial,
2017-championships-berlin-germany,open_singles_net,Open Singles Net,net,singles,4,complete,
2017-championships-berlin-germany,open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2017-championships-berlin-germany,mixed_doubles_net,Mixed Doubles Net,net,doubles,6,complete,
2017-championships-aranjuez-spain,open_routines,Open Routines,freestyle,singles,1,complete,
2017-championships-aranjuez-spain,womens_routines,Women's Routines,freestyle,singles,2,complete,
2017-championships-aranjuez-spain,open_battles,Open Battles,freestyle,singles,3,partial,
2017-championships-aranjuez-spain,womens_battles,Women's Battles,freestyle,singles,4,complete,
2017-championships-aranjuez-spain,doubles_battles,Doubles Battles,freestyle,doubles,5,complete,
2017-championships-aranjuez-spain,request_contest,Request Contest,freestyle,singles,6,partial,
2017-championships-aranjuez-spain,open_doubles_net,Open Doubles Net,net,doubles,7,complete,
2017-championships-aranjuez-spain,open_singles_net,Open Singles Net,net,singles,8,complete,
2017-championships-aranjuez-spain,womens_singles_net,Women's Singles Net,net,singles,9,complete,
2017-championships-aranjuez-spain,womens_doubles_net,Women's Doubles Net,net,doubles,10,complete,
2017-championships-aranjuez-spain,mixed_doubles_net,Mixed Doubles Net,net,doubles,11,complete,
2017-2017-mud-belt-peninsula-cherokee-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2017-2017-mud-belt-peninsula-cherokee-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
2017-championships-new-york-usa,open_circle,Open Circle,freestyle,singles,1,complete,
2017-championships-new-york-usa,open_routines,Open Routines,freestyle,singles,2,complete,
2017-championships-new-york-usa,open_singles_net,Open Singles Net,net,singles,3,complete,
2017-championships-new-york-usa,novice_singles,Novice Singles,net,singles,4,complete,
2017-championships-new-york-usa,open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2017-championships-new-york-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,6,complete,
2017-worlds-portland-usa,open_singles_net,Open Singles Net,net,singles,1,complete,
2017-worlds-portland-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2017-worlds-portland-usa,womens_singles_net,Women's Singles Net,net,singles,3,mostly_complete,
2017-worlds-portland-usa,womens_doubles_net,Women's Doubles Net,net,doubles,4,complete,
2017-worlds-portland-usa,mixed_doubles_net,Mixed Doubles Net,net,doubles,5,complete,
2017-worlds-portland-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,6,complete,
2017-worlds-portland-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,7,complete,
2017-worlds-portland-usa,masters_singles_net,Masters Singles Net,net,singles,8,complete,
2017-worlds-portland-usa,masters_doubles_net,Masters Doubles Net,net,doubles,9,partial,
2017-worlds-portland-usa,open_circle_contest,Open Circle Contest,freestyle,singles,10,complete,
2017-worlds-portland-usa,intermediate_circle_contest,Intermediate Circle Contest,freestyle,singles,11,complete,
2017-worlds-portland-usa,shred_30,Shred 30,freestyle,singles,12,complete,
2017-worlds-portland-usa,request_contest,Request Contest,freestyle,singles,13,complete,
2017-worlds-portland-usa,2_square,2-Square,sideline,singles,14,mostly_complete,
2017-akisphere-2017-montreal-canada,open_singles_net,Open Singles Net,net,singles,1,complete,
2017-akisphere-2017-montreal-canada,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2017-championships-vienna-austria,battle,Battle,freestyle,singles,1,partial,
2017-championships-vienna-austria,request_contest,Request Contest,freestyle,singles,2,partial,
2017-bembel-cup-2017-frankfurt-germany,open_double_net,Open Double Net,net,doubles,1,complete,
2017-bembel-cup-2017-frankfurt-germany,open_mixed_double,Open Mixed Double,net,doubles,2,complete,
2017-championships-stara-zagora-bulgaria,open_singles,Open Singles,net,singles,1,complete,
2017-championships-stara-zagora-bulgaria,open_doubles,Open Doubles,net,doubles,2,complete,
2017-championnat-de-france-nantes-france,open_singles_net,Open Singles Net,net,singles,1,complete,
2017-championnat-de-france-nantes-france,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2017-championships-turku-finland,singles_net,Singles Net,net,singles,1,complete,
2017-championships-turku-finland,doubles_net,Doubles Net,net,doubles,2,complete,
2017-championships-helsinki-finland,routines,Routines,freestyle,singles,1,complete,
2017-championships-helsinki-finland,circle,Circle,freestyle,singles,2,complete,
2017-lake-erie-tournament-erie-usa,footbag_net_singles,Footbag Net: Singles,net,singles,1,mostly_complete,
2017-lake-erie-tournament-erie-usa,footbag_net_doubles,Footbag Net: Doubles,net,doubles,2,complete,
2017-rnh-contest-paris-france,net_doubles_results_for_rnh_contest,Net Doubles Results For Rnh Contest,net,doubles,1,complete,
2017-stara-zagora-jam-stara-zagora-bulgaria,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2017-open-lausanne-switzerland,open_request_contest,Open Request Contest,freestyle,singles,1,complete,
2017-open-lausanne-switzerland,open_women_singles_net,Open Women Singles Net,net,singles,2,complete,
2017-open-lausanne-switzerland,open_singles_net,Open Singles Net,net,singles,3,complete,
2017-open-lausanne-switzerland,open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2017-open-lausanne-switzerland,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,5,complete,
2017-championships-chicago-usa,open_singles_net,Open Singles Net,net,singles,1,complete,
2017-championships-chicago-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2018-2018-mud-belt-memphis-usa,open_singles_net,Open Singles Net,net,singles,1,complete,
2018-2018-mud-belt-memphis-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2018-open-las-vegas-usa,open_routines,Open Routines,freestyle,singles,1,complete,
2018-open-las-vegas-usa,final_circle,Final Circle,freestyle,singles,2,complete,
2018-open-las-vegas-usa,request_competition,Request Competition,freestyle,singles,3,complete,
2018-championships-kranj-slovenia,routines,Routines,freestyle,singles,1,complete,
2018-championships-kranj-slovenia,battles,Battles,freestyle,singles,2,complete,
2018-championships-kranj-slovenia,sick_3,Sick 3,freestyle,singles,3,complete,
2018-championships-kranj-slovenia,request_contest,Request Contest,freestyle,singles,4,mostly_complete,
2018-championships-kranj-slovenia,women_singles,Women Singles,freestyle,singles,5,complete,
2018-championships-kranj-slovenia,women_doubles,Women Doubles,freestyle,doubles,6,complete,
2018-championships-kranj-slovenia,mixed_doubles,Mixed Doubles,freestyle,doubles,7,complete,
2018-championships-kranj-slovenia,open_doubles,Open Doubles,freestyle,doubles,8,complete,
2018-championships-kranj-slovenia,open_singles,Open Singles,freestyle,singles,9,complete,
2018-championships-kranj-slovenia,golf,Golf,golf,singles,10,mostly_complete,
2018-2o-torneo-nacional-medell-n-colombia,open_singles,Open Singles,freestyle,singles,1,complete,
2018-2o-torneo-nacional-medell-n-colombia,open_doubles,Open Doubles,freestyle,doubles,2,complete,
2018-2o-torneo-nacional-medell-n-colombia,sick_3,Sick 3,freestyle,singles,3,complete,
2018-championships-new-york-usa,open_circle,Open Circle,freestyle,singles,1,complete,
2018-championships-new-york-usa,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,2,complete,
2018-championships-new-york-usa,open_singles,Open Singles,freestyle,singles,3,complete,
2018-championships-new-york-usa,intermediate_singles,Intermediate Singles,freestyle,singles,4,complete,
2018-championships-new-york-usa,open_doubles,Open Doubles,freestyle,doubles,5,complete,
2018-championships-new-york-usa,intermediate_doubles,Intermediate Doubles,freestyle,doubles,6,complete,
2018-worlds-sofia-bulgaria,open_singles_net,Open Singles Net,net,singles,1,mostly_complete,
2018-worlds-sofia-bulgaria,womens_singles_net,Women's Singles Net,net,singles,2,complete,
2018-worlds-sofia-bulgaria,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2018-worlds-sofia-bulgaria,womens_doubles_net,Women's Doubles Net,net,doubles,4,complete,
2018-worlds-sofia-bulgaria,intermediate_singles_net,Intermediate Singles Net,net,singles,5,complete,
2018-worlds-sofia-bulgaria,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,6,partial,
2018-worlds-sofia-bulgaria,womens_freestyle_routines,Women's Freestyle Routines,freestyle,singles,7,complete,
2018-worlds-sofia-bulgaria,shred30,Shred30,freestyle,singles,8,complete,
2018-worlds-sofia-bulgaria,open_circle,Open Circle,freestyle,singles,9,partial,
2018-worlds-sofia-bulgaria,womens_circle,Women's Circle,freestyle,singles,10,complete,
2018-worlds-sofia-bulgaria,sick3,Sick3,freestyle,singles,11,complete,
2018-worlds-sofia-bulgaria,sick1,Sick1,freestyle,singles,12,complete,
2018-worlds-sofia-bulgaria,request_contest,Request Contest,freestyle,singles,13,complete,
2018-worlds-sofia-bulgaria,doubles_freestyle_battles,Doubles Freestyle Battles,freestyle,doubles,14,complete,
2018-worlds-sofia-bulgaria,open_freestyle_battles,Open Freestyle Battles,freestyle,singles,15,partial,
2018-worlds-sofia-bulgaria,request_10,Request 10%,freestyle,singles,16,complete,
2018-akisphere-2018-montreal-canada,open_singles,Open Singles,net,singles,1,complete,
2018-akisphere-2018-montreal-canada,open_doubles,Open Doubles,net,doubles,2,complete,
2018-akisphere-2018-montreal-canada,mixed_doubles,Mixed Doubles,net,doubles,3,complete,
2018-championships-vienna-austria,battle,Battle,freestyle,singles,1,partial,
2018-championships-vienna-austria,sick_3,Sick 3,freestyle,singles,2,complete,
2018-championships-vienna-austria,request_contest,Request Contest,freestyle,singles,3,partial,
2018-bembel-cup-2018-frankfurt-germany,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2018-championships-stara-zagora-bulgaria,open_doubles,Open Doubles,net,doubles,1,complete,
2018-championships-stara-zagora-bulgaria,open_singles,Open Singles,net,singles,2,complete,
2018-championnat-de-france-nantes-france,doubles_net,Doubles Net,net,doubles,1,complete,
2018-championnat-de-france-nantes-france,singles_net,Singles Net,net,singles,2,complete,
2018-copa-medellin-de-medell-n-colombia,open_singles,Open Singles,net,singles,1,complete,
2018-copa-medellin-de-medell-n-colombia,open_doubles,Open Doubles,net,doubles,2,complete,
2018-open-turku-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2018-open-turku-finland,open_singles_net,Open Singles Net,net,singles,2,complete,
2018-open-turku-finland,freestyle_routines,Freestyle Routines,freestyle,singles,3,complete,
2018-open-turku-finland,request,Request,freestyle,singles,4,complete,
2018-open-turku-finland,circle,Circle,freestyle,singles,5,complete,
2018-lake-erie-tournament-erie-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2018-lake-erie-tournament-erie-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
2018-lake-erie-tournament-erie-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,3,complete,
2018-open-nantes-france,open_singles_net,Open Singles Net,net,singles,1,complete,
2018-open-nantes-france,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2018-rnh-contest-2018-paris-france,doubles_net,Doubles Net,net,doubles,1,complete,
2018-refaski-cup-2018-t-bor-czech-republic,singles_net,Singles Net,net,singles,1,complete,
2018-suramericano-de-y-medell-n-colombia,open_individual,Open Individual,net,singles,1,complete,
2018-suramericano-de-y-medell-n-colombia,open_doubles,Open Doubles,net,doubles,2,complete,
2018-suramericano-de-y-medell-n-colombia,sick_3,Sick 3,freestyle,singles,3,complete,
2018-open-lausanne-switzerland,freestyle_battle,Freestyle Battle,freestyle,singles,1,complete,
2018-open-lausanne-switzerland,freestyle_sick_3,Freestyle Sick 3,freestyle,singles,2,complete,
2018-open-lausanne-switzerland,open_singles_net,Open Singles Net,net,singles,3,complete,
2018-open-lausanne-switzerland,women_singles_net,Women Singles Net,net,singles,4,complete,
2018-open-lausanne-switzerland,mixed_doubles_net,Mixed Doubles Net,net,doubles,5,complete,
2018-open-lausanne-switzerland,open_doubles_net,Open Doubles Net,net,doubles,6,complete,
2018-championships-krak-w-poland,open_singles_net,Open Singles Net,net,singles,1,complete,
2018-championships-krak-w-poland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2018-championships-krak-w-poland,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,3,complete,
2018-championships-krak-w-poland,footbag_freestyle,Footbag Freestyle,freestyle,singles,4,complete,
2018-championships-krak-w-poland,open_battles,Open Battles,freestyle,singles,5,partial,
2018-championships-krak-w-poland,open_routines,Open Routines,freestyle,singles,6,complete,
2018-championships-krak-w-poland,women_routines,Women Routines,freestyle,singles,7,complete,
2018-championships-krak-w-poland,open_request,Open Request,freestyle,singles,8,complete,
2018-championships-krak-w-poland,sick_3,Sick 3,freestyle,singles,9,complete,
2018-championships-krak-w-poland,open_2_square,Open 2 Square,sideline,singles,10,complete,
2018-championships-krak-w-poland,open_golf,Open Golf,golf,singles,11,complete,
2019-11th-bembel-cup-frankfurt-germany,open_double_net,Open Double Net,net,doubles,1,complete,
2019-11th-bembel-cup-frankfurt-germany,mixed_net,Mixed Net,net,singles,2,complete,
2019-championships-hradec-kr-lov-czech-republic,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-championships-hradec-kr-lov-czech-republic,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-championships-new-york-usa,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-championships-new-york-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-championships-new-york-usa,intermediate_doubles,Intermediate Doubles,net,doubles,3,complete,
2019-championships-new-york-usa,mixed_doubles,Mixed Doubles,net,doubles,4,complete,
2019-championships-new-york-usa,intermediate_freestyle_routines,Intermediate Freestyle Routines,freestyle,singles,5,complete,
2019-championships-new-york-usa,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,6,complete,
2019-championships-new-york-usa,open_freestyle_circle_contest,Open Freestyle Circle Contest,freestyle,singles,7,complete,
2019-championships-new-york-usa,request_contest,Request Contest,freestyle,singles,8,complete,
2019-worlds-warsaw-poland,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,1,complete,
2019-worlds-warsaw-poland,women_freestyle_routines,Women Freestyle Routines,freestyle,singles,2,complete,
2019-worlds-warsaw-poland,doubles_freestyle_routines,Doubles Freestyle Routines,freestyle,doubles,3,complete,
2019-worlds-warsaw-poland,open_circle,Open Circle,freestyle,singles,4,complete,
2019-worlds-warsaw-poland,intermediate_circle,Intermediate Circle,freestyle,singles,5,complete,
2019-worlds-warsaw-poland,sick_1,Sick 1,freestyle,singles,6,complete,
2019-worlds-warsaw-poland,sick_3,Sick 3,freestyle,singles,7,complete,
2019-worlds-warsaw-poland,request_contest,Request Contest,freestyle,singles,8,partial,
2019-worlds-warsaw-poland,battle_contest,Battle Contest,freestyle,singles,9,sparse,
2019-worlds-warsaw-poland,double_battles_contest,Double Battles Contest,freestyle,doubles,10,complete,
2019-worlds-warsaw-poland,shred_30,Shred 30,freestyle,singles,11,complete,
2019-worlds-warsaw-poland,open_singles_net,Open Singles Net,net,singles,12,complete,
2019-worlds-warsaw-poland,womens_singles_net,Women's Singles Net,net,singles,13,complete,
2019-worlds-warsaw-poland,open_doubles_net,Open Doubles Net,net,doubles,14,complete,
2019-worlds-warsaw-poland,womens_doubles_net,Women's Doubles Net,net,doubles,15,complete,
2019-worlds-warsaw-poland,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,16,complete,
2019-worlds-warsaw-poland,intermediate_singles_net,Intermediate Singles Net,net,singles,17,complete,
2019-worlds-warsaw-poland,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,18,complete,
2019-worlds-warsaw-poland,master_singles_net,Master Singles Net,net,singles,19,complete,
2019-worlds-warsaw-poland,masters_doubles_net,Masters Doubles Net,net,doubles,20,complete,
2019-worlds-warsaw-poland,footbag_golf,Footbag Golf,golf,singles,21,complete,
2019-worlds-warsaw-poland,2_square,2 Square,sideline,singles,22,complete,
2019-4ta-copa-bobston-medell-n-colombia,open_singles,Open Singles,freestyle,singles,1,complete,
2019-4ta-copa-bobston-medell-n-colombia,open_doubles,Open Doubles,freestyle,doubles,2,complete,
2019-4ta-copa-bobston-medell-n-colombia,sick_3,Sick 3,freestyle,singles,3,complete,
2019-akisphere-2019-montr-al-canada,open_singles,Open Singles,net,singles,1,complete,
2019-akisphere-2019-montr-al-canada,mixed_doubles,Mixed Doubles,net,doubles,2,complete,
2019-akisphere-2019-montr-al-canada,open_doubles,Open Doubles,net,doubles,3,complete,
2019-championships-vienna-austria,request_contest,Request Contest,freestyle,singles,1,complete,
2019-open-bilbao-spain,footbag_net_doubles_in_april_of_2020,Footbag Net (Doubles) In April Of 2020.,net,doubles,1,complete,
2019-open-stara-zagora-bulgaria,footbag_net_open_doubles,Footbag Net Open Doubles,net,doubles,1,complete,
2019-open-stara-zagora-bulgaria,footbag_net_open_singles,Footbag Net Open Singles,net,singles,2,complete,
2019-open-helsinki-finland,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-open-helsinki-finland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-open-helsinki-finland,freestyle_circle,Freestyle Circle,freestyle,singles,3,complete,
2019-open-helsinki-finland,freestyle_request,Freestyle Request,freestyle,singles,4,complete,
2019-open-berlin-germany,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-open-berlin-germany,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-open-berlin-germany,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2019-open-berlin-germany,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,4,complete,
2019-open-berlin-germany,freestyle_battles,Freestyle Battles,freestyle,singles,5,complete,
2019-open-berlin-germany,freestyle_request_contest,Freestyle Request Contest,freestyle,singles,6,complete,
2019-open-berlin-germany,2_square,2-Square,sideline,singles,7,mostly_complete,
2019-i-basque-tournament-bilbao-spain,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2019-i-basque-tournament-larrabetzu-spain,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-i-ereaga-tournament-bilbao-spain,i_ereaga_footbag_net_tournament,I. Ereaga Footbag Net Tournament,net,singles,1,complete,
2019-lake-erie-tournament-erie-usa,doubles,Doubles,net,doubles,1,complete,
2019-lake-erie-tournament-erie-usa,singles,Singles,net,singles,2,complete,
2019-lake-erie-tournament-erie-usa,footbag_net_novice_doubles,Footbag Net Novice Doubles,net,doubles,3,complete,
2019-lake-erie-tournament-erie-usa,intermediate_singles,Intermediate Singles,net,singles,4,complete,
2019-lake-erie-tournament-erie-usa,freestyle_open,Freestyle Open,freestyle,singles,5,complete,
2019-lake-erie-tournament-erie-usa,sick_3,Sick 3,freestyle,singles,6,complete,
2019-lake-erie-tournament-erie-usa,sick_1,Sick 1,freestyle,singles,7,complete,
2019-lake-erie-tournament-erie-usa,novice_freestyle_circle,Novice Freestyle Circle,freestyle,singles,8,complete,
2019-lake-erie-tournament-erie-usa,intermediate_circle,Intermediate Circle,freestyle,singles,9,complete,
2019-lake-erie-tournament-erie-usa,open_1st_2nd,Open 1St & 2Nd,net,singles,10,complete,
2019-medejam-de-2019-medell-n-colombia,unknown,Unknown,unknown,singles,1,complete,
2019-medejam-de-2019-medell-n-colombia,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-medejam-de-2019-medell-n-colombia,sick_3,Sick 3,freestyle,singles,3,complete,
2019-mud-belt-presented-memphis-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2019-mud-belt-presented-memphis-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
2019-open-nantes-france,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-open-nantes-france,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-rnh-contest-2019-paris-france,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2019-rnh-20th-anniversary-paris-france,mixed_doubles_net,Mixed Doubles Net,net,doubles,1,complete,
2019-rnh-20th-anniversary-paris-france,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-rnh-20th-anniversary-paris-france,open_singles_net,Open Singles Net,net,singles,3,complete,
2019-us-open-boston-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2019-us-open-boston-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,2,complete,
2019-us-open-boston-usa,open_singles_net,Open Singles Net,net,singles,3,complete,
2019-us-open-boston-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,4,complete,
2019-us-open-boston-usa,routines,Routines,freestyle,singles,5,complete,
2019-us-open-boston-usa,circle,Circle,freestyle,singles,6,complete,
2019-us-open-boston-usa,request,Request,freestyle,singles,7,complete,
2019-championships-krak-w-poland,open_singles_net,Open Singles Net,net,singles,1,complete,
2019-championships-krak-w-poland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2019-championships-krak-w-poland,footbag_golf,Footbag Golf,golf,singles,3,complete,
2019-championships-krak-w-poland,open_battles,Open Battles,freestyle,singles,4,complete,
2019-championships-krak-w-poland,open_circle_contest,Open Circle Contest,freestyle,singles,5,complete,
2019-championships-krak-w-poland,routines,Routines,freestyle,singles,6,complete,
2019-championships-krak-w-poland,circle_contest_international,Circle Contest International,freestyle,singles,7,mostly_complete,
2019-championships-krak-w-poland,circle_contest_polish,Circle Contest Polish,freestyle,singles,8,mostly_complete,
2019-championships-krak-w-poland,battle_international,Battle International,freestyle,singles,9,complete,
2019-championships-krak-w-poland,battle_polish,Battle Polish,freestyle,singles,10,complete,
2019-championships-krak-w-poland,request_contest,Request Contest,freestyle,singles,11,mostly_complete,
2019-championships-krak-w-poland,sick_3,Sick 3,freestyle,singles,12,complete,
2019-championships-krak-w-poland,last_man_standing,Last Man Standing,net,singles,13,complete,
2020-championships-doylesburg-usa,open_singles_net,Open Singles Net,net,singles,1,complete,
2020-championships-doylesburg-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2020-championships-doylesburg-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2020-championships-doylesburg-usa,open_circle,Open Circle,freestyle,singles,4,complete,
2020-championships-doylesburg-usa,open_routines,Open Routines,freestyle,singles,5,complete,
2020-championships-doylesburg-usa,intermediate_singles,Intermediate Singles,net,singles,6,complete,
2020-akisphere-2020-montreal-canada,simple_net_open,Simple Net Open,net,singles,1,complete,
2020-akisphere-2020-montreal-canada,double_net_open,Double Net Open,net,doubles,2,complete,
2020-akisphere-2020-montreal-canada,double_net_interm_diaire,Double Net Intermédiaire,net,doubles,3,complete,
2020-championships-stara-zagora-bulgaria,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2020-championships-stara-zagora-bulgaria,open_singles_net,Open Singles Net,net,singles,2,complete,
2020-championships-hradec-kr-lov-czech-republic,singles_net,Singles Net,net,singles,1,complete,
2020-championships-hradec-kr-lov-czech-republic,doubles_net,Doubles Net,net,doubles,2,complete,
2020-i-bilbao-tournament-bilbao-spain,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2020-ii-basque-tournament-bilbao-spain-1598616506,open_singles_net,Open Singles Net,net,singles,1,complete,
2020-ii-basque-tournament-bilbao-spain-1584223469,open_singles_net,Open Singles Net,net,singles,1,complete,
2020-championships-warsaw-poland,singles_net,Singles Net,net,singles,1,complete,
2020-championships-warsaw-poland,mixed_doubles_net,Mixed Doubles Net,net,doubles,2,complete,
2020-championships-warsaw-poland,open_doubles_net,Open Doubles Net,net,doubles,3,mostly_complete,
2020-championships-warsaw-poland,wyniki_freestyle,Wyniki Freestyle,freestyle,singles,4,complete,
2020-championships-warsaw-poland,circle,Circle,freestyle,singles,5,complete,
2020-championships-warsaw-poland,sick3,Sick3,freestyle,singles,6,complete,
2021-worlds-online-global,open,Open,freestyle,singles,1,complete,
2021-worlds-online-global,intermediate,Intermediate,freestyle,singles,2,complete,
2021-worlds-online-global,rank_player_combo_judged_combo,Rank Player Combo (Judged) Combo,freestyle,singles,3,mostly_complete,
2021-worlds-online-global,4_fairy_liu_double_orbit_butterfly_dlo,4 Fairy Liu Double Orbit > Butterfly > Dlo,freestyle,doubles,4,complete,
2021-championships-krak-w-poland,open_singles_net,Open Singles Net,net,singles,1,complete,
2021-championships-krak-w-poland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2021-open-helsinki-finland,open_singles_net,Open Singles Net,net,singles,1,complete,
2021-open-helsinki-finland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2021-championships-doylesburg-usa,singles,Singles,freestyle,singles,1,complete,
2021-championships-doylesburg-usa,doubles,Doubles,freestyle,doubles,2,complete,
2021-championships-doylesburg-usa,open_circle_contest,Open Circle Contest,freestyle,singles,3,complete,
2021-championships-doylesburg-usa,open_2_minute_routines,Open 2 Minute Routines,freestyle,singles,4,complete,
2021-akisphere-2021-montreal-canada,double_net_open_open_doubles_net,Double Net Open / Open Doubles Net,net,doubles,1,complete,
2021-akisphere-2021-montreal-canada,double_net_mixte_mixed_doubles_net,Double Net Mixte / Mixed Doubles Net,net,doubles,2,complete,
2021-akisphere-2021-montreal-canada,simple_net_singles_net,Simple Net - Singles Net,net,singles,3,complete,
2021-open-stara-zagora-bulgaria,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2021-open-stara-zagora-bulgaria,open_singles_net,Open Singles Net,net,singles,2,complete,
2021-championships-hradec-kr-lov-czech-republic,singles_net,Singles Net,net,singles,1,complete,
2021-championships-hradec-kr-lov-czech-republic,doubles_net,Doubles Net,net,doubles,2,complete,
2021-ii-basque-tournament-bilbao-spain,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2021-open-bilbao-spain,last_classification,Last Classification,net,singles,1,complete,
2021-iii-basque-tournament-bilbao-spain,open_singles_net,Open Singles Net,net,singles,1,complete,
2021-refaski-cup-2021-t-bor-czech-republic,open_singles_net,Open Singles Net,net,singles,1,complete,
2021-refaski-cup-2021-t-bor-czech-republic,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2021-championships-warsaw-poland,open_singles_net,Open Singles Net,net,singles,1,complete,
2021-championships-warsaw-poland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2021-championships-warsaw-poland,open_golf,Open Golf,golf,singles,3,complete,
2021-championships-warsaw-poland,circle_contest,Circle Contest,freestyle,singles,4,complete,
2021-championships-warsaw-poland,sick3,Sick3,freestyle,singles,5,complete,
2021-championships-warsaw-poland,request,Request,freestyle,singles,6,complete,
2021-championships-warsaw-poland,battle,Battle,freestyle,singles,7,complete,
2022-championships-jaworzno-poland,open_singles_net,Open Singles Net,net,singles,1,mostly_complete,
2022-championships-jaworzno-poland,open_doubles_net,Open Doubles Net,net,doubles,2,partial,
2022-championships-jaworzno-poland,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,3,complete,
2022-championships-camp-doylesburg-usa,open_singles_net,Open Singles Net,net,singles,1,mostly_complete,
2022-championships-camp-doylesburg-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2022-championships-camp-doylesburg-usa,open_freestyle_circle_contest,Open Freestyle Circle Contest,freestyle,singles,3,complete,
2022-championships-camp-doylesburg-usa,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,4,complete,
