effective_person_id,person_canon,player_ids_seen,player_names_seen,aliases,alias_statuses,notes,source,person_canon_clean,person_canon_clean_reason,aliases_presentable,exclusion_reason,last_token,norm_key,legacyid
8f3a58d2-7a24-5ea5-bab8-ab5af87768de,Jamie Coles,ed168dbb-1756-5ebd-95cd-cce2b9ffefb8,Jamie Coles,,,,overrides+data,Jamie Coles,,Jamie Coles -,,coles,,
ef9ebdb9-7d34-5d2b-a31a-300da8b3bbd7,Jamie Elliott,c5d222d3-c3fb-5668-a2e7-2f87ee20269c,Jamie Elliott,,,,overrides+data,Jamie Elliott,,,,elliott,,
25e41527-c521-5b2c-804e-a02fd2d532c5,Jamie Lloyd,5103d163-ef32-56c7-afaf-c9f4d2aac8f1 | 905609a5-c193-5065-9310-69cefaf65db6,Jamie Lloyd,,,,overrides+data,Jamie Lloyd,,,,lloyd,,
02dd9c06-7656-51a1-8672-bb7aeb56c39c,Jamieson Hickingbotham,9fda28f9-6450-50e9-bacb-0c545fdbf416,Jamieson Hickingbotham,,,,overrides+data,Jamieson Hickingbotham,,,,hickingbotham,,
e380063f-1835-5359-8eba-10201523df73,Jan Baudoin,8fce1d93-62dd-509f-b763-2c4025daa065,Jan Baudoin,,,,overrides+data,Jan Baudoin,,,,baudoin,,
5c7846a6-7149-53e7-bf56-39ce1f611deb,Jan Brekkle,ad14cb88-bd53-54da-a502-5110c165d0c0,Jan Brekkle,,,,overrides+data,Jan Brekkle,,Jan Brekele,,brekkle,,
49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,5deb8ff1-1a43-5899-9867-2a377f328dd4 | 7664f397-3fcb-5081-955f-5c245ed867c5 | 8c33c92a-41b0-56d8-b96f-0c5a860deef4 | 9e247952-8e6d-5cb3-b601-4048a668a99b | a8564b55-045e-5d99-81d2-75e135319f68,Jan Brekle,,,,overrides+data,Jan Brekle,,,,brekle,,72431.0
c4ff6c08-6811-5f9b-9bfd-80372e4a4df1,Jan Dabi Romero,78bac89f-2343-5817-9566-8e6daa836b2b,Jan Dabi Romero,,,,overrides+data,Jan Dabi Romero,,,,romero,,
256b88e4-da63-5d81-9d58-b25baaed9823,Jan Dexter Struz,064c13cd-b73b-5fd3-9801-114363bb7bac | 42aa6c96-e326-50dd-a84b-495c4f84d93f | 44b60387-a1e2-5c45-b81f-679b6843da8a | 5815ddf7-7c68-5161-a447-d5e1903daecf | 91a79c8b-2ab7-5c0a-a48c-5773c04ecfc3,Jan Dexter Struz,,,,overrides+data,Jan Dexter Struz,,Jan ?Dexter? Struz | Jan Dexter Struzh,,struz,,
b2920174-aa60-591e-97a7-a829d4ca0587,Jan Drugda,0c680c6a-22c5-5a45-8790-9925c29b179c | 24fbbfea-c0b2-5c7e-8565-b7c5c47dc7ee,Jan Drugda,,,,overrides+data,Jan Drugda,,Jan Drudga,,drugda,,
4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,300c58b5-2b48-5df7-8e69-b7f639f25d3d | cd47b051-c539-5168-ae27-7098620fe9c9 | d4d984d4-3752-5818-98bd-4f74c09272ad,Jan Honza Weber,,,,overrides+data,Jan Honza Weber,,,,weber,,
d7a61318-ffcb-592b-9a2d-1388f18133f9,Jan Huleja,0fa2271c-753e-5b1b-b6ba-a895141e1677 | 135b8fce-783d-5d5b-8bef-0da643f2eb3f | c9920c7a-f121-51d1-be04-3f88c6cd42c3,Jan Huleja,,,,overrides+data,Jan Huleja,,,,huleja,,
edc74680-06cd-5651-8fd3-6881c9af20ce,Jan Konietzko,f91d2b6e-6d68-5662-93ae-996c4857589d,Jan Konietzko,,,,overrides+data,Jan Konietzko,,,,konietzko,,
60ef8b91-774a-52dd-86bb-4413585a45fc,Jan Meier,427e9baa-9de5-5930-b75a-4158a5e17278,Jan Meier,,,,overrides+data,Jan Meier,,,,meier,,
28ed65ae-ea5e-5e04-bff5-97b8f71e6696,Jan Struz,1cf24c77-9a40-5409-ba49-8951078fc7e3 | 23a288de-061b-5899-b7ea-ec18b46c447f | 3ed45752-3d22-5d4f-ad5b-7dbf6bc7b09a | 70fe370b-0ed0-59d1-b475-886c49dc5fd0 | 746644f8-67dd-5ff5-bb0b-7a9887551a27 | 7db837bf-cb58-55e1-b652-669222ba0421 | 9ee0f242-f392-55bf-a763-fc8b801f5daa | be5bfc4e-824c-5b12-bd62-6f3bb07772a4 | c615c87e-e8f8-58ef-a258-76e6e2610604,Jan Struz,,,,overrides+data,Jan Struz,,Jan Stru?,,struz,,12157.0
e87b5b51-34c3-54db-85e5-3190b5b9dbb3,Jan Tarnowski,6fb6a761-fba2-5749-a4af-6e0ffecddff1,Jan Tarnowski,,,,overrides+data,Jan Tarnowski,,,,tarnowski,,
446b5d82-318c-5584-8834-66ec244c20cb,Jan Vlcek,1ba31632-8824-5255-ae9f-055f6a00c66e | ecd91b8f-3010-55fb-838c-5a45e5bb1e3d,Jan Vlcek,,,,overrides+data,Jan Vlcek,,,,vlcek,,
1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber, 71287169-072a-536a-9429-9e1a2d14535c | 95eb8439-278d-5178-bdcd-e4e9a78551ec | d3298b32-4e35-531f-ad80-c8597f2f9285 | e3755324-c163-5c47-a264-211e5e858977|32c7a494-d246-5aa0-a8da-01e027fc11e3 |9f82c37c-dc33-5eab-a4b3-45ea86806e40,Jan Weber|Weber Jan,,,,overrides+data,Jan Weber,,,,weber,,53583.0
4122d672-aba7-5e34-a94f-df9602413736,Jan Zimmermann,1004deb1-7436-5394-b048-34ed947452f0,Jan Zimmermann,,,,overrides+data,Jan Zimmermann,,,,zimmermann,,12178.0
f91f76bc-1b7b-5965-a815-3d18ddc87759,Jana Riisalo,69e67968-d6d7-57b3-905e-58034fcacd15 | ea6f9ff5-fc45-5493-af18-de91178a9c40,Jana Riisalo,,,,overrides+data,Jana Riisalo,,,,riisalo,,
02095322-bd6e-52a6-9f2d-6b5a7a527eae,Jana Sassakova,3ddb42ab-d312-5a0b-94c1-4a0f9937f680 | 47f66e8b-9313-5aaf-8d87-9114bc7b52e1 | e69f796c-0854-548d-b391-0ac982a2ee02 | e98b9d11-bad7-511d-ad7b-dd2b75899d89,Jana Sassakova,,,,overrides+data,Jana Sassakova,,Jana Sassákova | Jana Sassáková,,sassakova,,
9a853a14-ce9c-597a-9610-e0e857a723c6,Janar Stamm,19131f55-e7a5-5bb9-a96c-74ba8189230e | 39e2ce4d-16b6-54f2-a969-5c3833a2f368,Janar Stamm,,,,overrides+data,Janar Stamm,,,,stamm,,
9d69ef20-b1c0-5b65-91f2-4da140883053,Jane Jones,3ccc88c4-6157-5d29-a277-abb64edeb9a3 | 441468e9-0310-5ed8-a1f6-2138c71dcc1b | 5d99e6ec-7c02-5169-ac08-3c493d2f9bab | 5f67cd35-ba76-53df-b117-f22ca54c26eb | adf187d1-24b1-5486-9bdc-3cbdc50dba3f,Jane Jones,,,,overrides+data,Jane Jones,,,,jones,,
36a366ac-f423-517c-9451-cf5900cd009a,Jane Zerbe,8970ef18-a025-54ee-a572-b854518aa899,Jane Zerbe,,,,overrides+data,Jane Zerbe,,,,zerbe,,
3d1a7216-f5c6-58ef-b850-743fe1db4cc9,Jani Lirkki,0879f443-9fd9-5864-a618-715a4e3da18c | 1937a2fd-4d47-59a8-bbbf-fc245c3be5c7 | 550394bd-295f-5b77-bfb9-cc42907d502b | 69ccb8d7-791e-5fbe-a130-68111bf19c01 | f1161eea-abe3-55ab-836e-e8602f30c923,Jani Lirkki,,,,overrides+data,Jani Lirkki,,,,lirkki,,12426.0
582ec65f-1587-5142-907a-4cbb0f53d940,Jani Liurko,2cceecea-aa75-587e-b0e1-fdf536feccc1,Jani Liurko,,,,overrides+data,Jani Liurko,,,,liurko,,
0dee73bb-caed-5f5c-9c20-5ea946939871,Jani Sakari Markkanen,047b4558-a727-5642-8d42-6db607a95d34 | 0934c81b-cd05-5702-99ab-73a09fc2fbc9 | 3740a26f-dcbb-53c1-85ca-7ee52f9f40f1 | 4adefbfc-35b3-50f3-883a-4d9ff1b2c091 | a6085103-1fce-5098-af9c-24d272244aad | ab3a1309-34f9-5490-9061-6ebf974f98c8 | ba8b2c12-b3c7-5a63-8714-0cdd6783f0b7 | bd69e28a-14ba-5443-aa32-b6dace5a0305 | cd547b19-a358-5ef1-9a9a-3fa77305dad8 | d7f010bb-be04-552c-b115-8e91af0b7baa | ee2fb404-ffc7-51ea-9296-b4226e7dd802 | f0d17b2b-2971-5c3b-9373-dfd8fb340c7f | 7e41cd4f-350b-57a8-b983-b7f4f2cc20bc | de560ccb-29bf-593b-bc08-44f4dd11acc4,Jani Sakari Markkanen | Jani Markannen | Jani Markkanen,,,,overrides+data,Jani Sakari Markkanen,,Jani Markanen | Jani Markkanen | Janni Markkanen | Jani Markannen | Jani Markkanen ?,,markkanen,,
bd8f51fb-7188-58b6-96ef-720edd7c8a61,Jani Säntti,5b893316-db3e-54e9-9688-92d6fd362bd9 | 60976c94-3475-50dd-8f35-6ac27f04175d,Jani Säntti,,,,overrides+data,Jani Säntti,,,,säntti,,
7e3e841a-89da-528c-b6d4-55f9a7e8a2cd,Janis Lesinskis,d7e9b098-6a3b-5527-a11f-8f039f7bd94c,Janis Lesinskis,,,,overrides+data,Janis Lesinskis,,,,lesinskis,,
9a67acb8-d69e-565c-9a52-ca308a6babc0,Janis Thal,2045bb00-01ac-58dd-a1d4-542314507c25 | 75983d4f-8acc-592e-9e46-22e643d48878 | a265b3fd-a978-5270-866b-dbd6b86713a8 | bae07c38-14fd-50af-a250-c5ce69b686d4 | dc11f26b-b666-5beb-b429-7d5b05538c7a,Janis Thal,,,,overrides+data,Janis Thal,,,,thal,,75897.0
1ad2ff35-a74b-5fa9-8608-cc6d9259a6e0,Janne Eronen,fdc0f39e-aa5c-5fb3-a52d-8cf429425c66,Janne Eronen,,,,overrides+data,Janne Eronen,,,,eronen,,
0f6326d1-3099-5489-b003-2e4b9d876292,Janne Pesonen,1cf609bf-5e5f-5d14-8893-95b4e5701928 | 2ad84a98-5400-5cf1-8a70-c4756b4f7eee | 3d26dbd1-4fe9-5d5f-96a8-5ab4f979d66e | 59fe3478-6013-54e9-bcc3-1914e2f2cfdd | 80938dba-7f76-5317-be59-b965624e1969 | cc3f53bf-e149-5394-b3f7-d1a2965a6fbe | ce1d38e3-f568-5dd6-a061-4e921a092231,Janne Pesonen,,,,overrides+data,Janne Pesonen,,,,pesonen,,
83fd96e8-9ee5-5ca1-a821-f691a81f665c,Janne Tahvola,2bc95ffd-23b4-543d-80bf-435322ff9da3,Janne Tahvola,,,,overrides+data,Janne Tahvola,,,,tahvola,,
628bd3b2-335d-5fdb-bad2-b794d74ede90,Janne Uusitalo,218112a1-369f-5298-9c59-70959cad32d0 | 2340289d-3430-5b55-9531-8b20e5ddd085 | 85342753-b391-5437-807b-3581f508bae5 | 96bc8c0e-dd4a-56ab-94e1-426fa17f3035 | 9c427ce0-7afb-52ad-823b-551be12ee5b5 | ab36c80f-e625-51f1-b814-9380c47a245d | e692fb53-468f-513a-a39a-1af4e6df71e2,Janne Uusitalo,,,,overrides+data,Janne Uusitalo,,,,uusitalo,,13917.0
8cba711a-5cb2-5043-bb5b-b9a1540bdecb,Janne Villikka,78d49576-2ae2-5787-9280-d4e45aa6a18b | 9463b112-6ddc-5c0f-82d2-0418335394fa | b4fc7d7d-c3cf-5b84-a18d-d0f79841dde6 | efcb5a60-3ec6-50e7-92a2-b2e85f00e600 | f3c92337-36c5-5024-bc05-eee65d684c34,Janne Villikka,,,,overrides+data,Janne Villikka,,Janne Villikkka,,villikka,,
6230ab0e-7a5d-59a0-aee4-47a4b8fb25c9,Janni Lirkki,0e66a9f0-1060-5867-a542-ba022eb467d2,Janni Lirkki,,,,overrides+data,Janni Lirkki,,,,lirkki,,
eae65632-12ed-58d4-910c-b301f1ef7329,Jared Clark,23fd5df3-bcba-5a8d-bfe5-c1c51e9d9803 | 6588b292-40a7-5674-a52e-e6b4fdf50ab9 | 890b8793-6941-5b98-8829-47c1b754da49,Jared Clark,,,,overrides+data,Jared Clark,,,,clark,,
64cd7879-34c9-5207-be3d-a0208af9e00b,Jared Clorfeine,90ac5259-cb6f-5087-a474-89d6cc31fa83 | c5dd5c8b-3d00-533e-936d-deb1d700d882,Jared Clorfeine,,,,overrides+data,Jared Clorfeine,,,,clorfeine,,
68b80242-0cce-59d2-b003-274da0ae31af,Jari John,09055dde-86c4-5c0b-ae6a-8eada3f53b4a | 230889e9-e654-5336-b413-6615e4bd712e | 3422d018-1b26-5fdc-87e1-7a0f6f2489c0 | 385804d4-9079-5874-b556-584096ff8d50 | 6d3a00b4-18d0-5bd8-a0eb-9b9e5728e848,Jari John,,,,overrides+data,Jari John,,,,john,,
bfaeaa7a-e6e7-500b-ac00-71382171c73c,Jari Linnonmaa,861bd3ce-86e7-5783-af34-a07cee847234,Jari Linnonmaa,,,,overrides+data,Jari Linnonmaa,,,,linnonmaa,,
d36407de-bb18-5470-b0a7-54e4e5758b62,Jarno Terho,40c17fd1-79cd-55aa-bdd4-8f919e0392cc | 936f4848-17d5-5dc7-8cc2-f6ba63204acf | db1c1e5c-989a-59f2-978e-1a4e64deb6b3,Jarno Terho,,,,overrides+data,Jarno Terho,,,,terho,,
b588023f-64d0-508b-97ac-1363242caf67,Jason Ausmus,7608914c-5fe9-53b0-9ce3-5413c4384656,Jason Ausmus,,,,overrides+data,Jason Ausmus,,,,ausmus,,
98bd269f-cafd-5f28-b02c-71ad0a6fd0e5,Jason Bohlin,23bf61bb-20b2-5663-92ab-63a203c74648,Jason Bohlin,,,,overrides+data,Jason Bohlin,,,,bohlin,,
201230dd-7bcc-5347-9439-c8b42e9c4ca8,Jason Buster,bf1907a7-67be-5b69-a852-d9ec015f2a75,Jason Buster,,,,overrides+data,Jason Buster,,,,buster,,
ebf2e110-5d96-51f4-8e32-45de6c759ee7,Jason Davis,cbd3b6bd-eca2-5fbe-8c79-e2f9735378b1,Jason Davis,,,,overrides+data,Jason Davis,,,,davis,,
624303f8-a8b3-56a1-975a-3ee024318546,Jason Donnelly,a658cfd1-426e-5cbf-a253-e515b89fd1bc | c773859f-b5e2-5576-a1bc-c5956bde346b | dba6367d-ce52-54a5-adcc-f86102e6ea1f,Jason Donnelly,,,,overrides+data,Jason Donnelly,,JASON DONALLY | Jason Donnely,,donnelly,,
d8b22228-c4b6-5a80-82dd-dfbc5bf30504,Jason Engstrom,368cdc75-fb30-5baa-9b55-dab86631b32a,Jason Engstrom,,,,overrides+data,Jason Engstrom,,,,engstrom,,
c5cde232-cc8d-55c3-be33-8c8288da5dc5,Jason Hall,d646d555-7997-501c-bbc4-af54fc6f6eee,Jason Hall,,,,overrides+data,Jason Hall,,,,hall,,
7f773521-a6ed-5973-bcfb-8adc379fcd5c,Jason Hicks,179c4ecf-a650-5b29-aca9-cc6a4833fcfb,Jason Hicks,,,,overrides+data,Jason Hicks,,,,hicks,,
02439d85-0006-551d-a25b-434d61071e9c,Jason Kingsley,0c369b47-06b6-5350-8e4d-c9f42123c335,Jason Kingsley,,,,overrides+data,Jason Kingsley,,,,kingsley,,
5141763c-285a-5f50-abd1-c5ef3b16ff0a,Jason Langis,7cf5520b-dc20-508c-bfc1-6df3ea3f70d3 | a6f9aace-66a3-5916-af96-4461a1f8fa2b | a99b8c2d-f67f-5a92-929d-bbab1d5d7831 | c9471b3a-6de5-58a1-919c-89d714861285 | d8e5b23a-27d5-5114-a424-a0fae618e2ca | dea3586e-7e23-5759-8ac8-449dd23111e2,Jason Langis,,,,overrides+data,Jason Langis,,Jason Langis-,,langis,,
ad1a4e9d-727b-50be-8dbb-4fbccafcc00b,Jason Peppin,227dd681-b9c8-5838-b3d1-ea49eaef1fbb,Jason Peppin,,,,overrides+data,Jason Peppin,,Jason Peppin -,,peppin,,
f76b405b-2147-50fc-bb68-a45b8d194388,Jason Phillips,cd30f445-5b2b-5f61-a994-5460d10b0ece,Jason Phillips,,,,overrides+data,Jason Phillips,,,,phillips,,
6a7344fb-6e83-562a-b8be-f75a6cbdf75a,Jason Stover,ef392d24-0d83-5bb8-a256-6e7afdee9763,Jason Stover,,,,overrides+data,Jason Stover,,,,stover,,
1c27b213-957c-5680-8ff1-046547496fdb,Jason Valdrow,09fd2cdc-387d-56be-892f-0c9a63332f22,Jason Valdrow,,,,overrides+data,Jason Valdrow,,,,valdrow,,
86e02868-8a77-5e1f-9783-e7b43e95ddb2,Jason Varvaro,16daed47-54e2-58f1-a929-d018fa261fef | b2953c25-aa4d-5fda-8ffe-29748472920a,Jason Varvaro,,,,overrides+data,Jason Varvaro,,Jason Varvaro-,,varvaro,,
24ab2757-b196-5544-b1ac-b6446509b7ca,Jason Wong,caa2a080-cf90-5906-ba9c-6a24aed6d885,Jason Wong,,,,overrides+data,Jason Wong,,,,wong,,
820cd94f-96f9-5bac-bc27-a2fa9f7332da,Jasper Shults,19d2f6bc-2690-5973-bed4-7b5a5a81e8fa | 3321dcb6-2d8b-576f-94a3-1cc09346bc94 | db2c56b2-7731-5034-95f7-7185e819e241 | ff99291f-cadd-5ffd-91f4-e654264e7ac6,Jasper Schults,Jasper Schults,,,overrides+data,Jasper Shults,,Jasper Shults | Jasper Shultz,,schults,jasper shults,77591.0
fd5eeefe-a893-59a7-bf72-d085ab7f354d,Jassin Khateeb,cfe8fb8b-7697-5a36-b91b-d6f216b805d3,Jassin Khateeb,,,,overrides+data,Jassin Khateeb,,,,khateeb,,
8b33c47f-3b0a-5d8b-8840-efd66a7003a4,Javier Andrés Osorio Morales,850ec7b2-e770-59ed-9d01-ab5c835280d9,JAVIER ANDRÉS OSORIO MORALES,,,,overrides+data,Javier Andrés Osorio Morales,,,,morales,,
66d89427-a9b7-50bc-a13e-3937e9bb93e7,Javier Pignoise,d5a2898a-0e6b-5ede-8d8f-4240fa862470,Javier Pignoise,,,,overrides+data,Javier Pignoise,,,,pignoise,,
c284fc52-4321-51eb-bca6-fd4464131c27,Javier Vargas Chacon,554d9e53-3673-5c7e-aae3-8c93fa3e435c,Javier Vargas Chacon,,,,overrides+data,Javier Vargas Chacon,,,,chacon,,
73b5a327-bdb5-57a7-b7f8-b05c0399faa3,Javor Jelev,7fd8ae9a-9c47-5aaf-b8d5-d06aaeb2f990,Javor Jelev,,,,overrides+data,Javor Jelev,,,,jelev,,
34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,2bf9086d-e603-554d-915c-be3047d2f8ff | 6e41634a-cfd4-5f81-a3cb-ca9650e85d96 | 9b10bf9b-e76b-5f37-b7b2-1e61bf3b42a8 | e23061e3-da97-5ba1-b6cf-29aa9f938838 | e93e203d-4592-50fb-8954-d0bbba449b3c,Jay Boychuk,,,,overrides+data,Jay Boychuk,,,,boychuk,,
9305d995-729f-5664-855b-bd39d60b3403,Jay Wininger,e8602557-d95a-5eb4-8dec-ec4d085f0eb7,Jay Wininger,,,,overrides+data,Jay Wininger,,,,wininger,,
11d38fbe-cd3c-5bf3-b417-ea04da62c528,Jaíro Lagos,772aa3ff-eca3-5c08-ba02-856662eadea0 | 1b48d840-aad4-5bf2-9338-a4d6ec2c02de | 2c953c06-aed5-5dba-b8b8-75dd971839b5 | 3338b913-9ab6-5628-b9b4-26280e4227e7 | 3acf563e-8196-5acd-a1c0-2196f924ebff | 450a18d9-8c02-55bd-a3c5-94b93379659d,Jaíro Lagos | Jairo Lagos,,,,overrides+data,Jaíro Lagos,,Jairo Lagos. | Jairo Lagos,,lagos,,80306.0
56a992bb-b4d6-5e18-8b62-5f82b797fe3d,Jean François Bélanger,4df0d4e8-5c9c-586a-a7c4-e414a4f90db0 | 77706604-2f1b-59d1-8ae0-2d5fc37d301d | 9f6b2713-0780-5f50-bc51-02553d3ff7e3 | be706460-b75e-5378-85e4-0856ba9129c6 | fa4fad1c-dd8d-5b61-9505-51602b8cb75b,Jean François Bélanger | Jean-François Bélanger,,,,overrides+data,Jean François Bélanger,,Jean Fran�ois B�langer | Jean-Francois Bélanger | Jean-Francois B�langer | Jean-Fran�ois B�langer | Jean-François Bélanger,,bélanger,,
c7bad462-0547-55a0-8b2b-cee382e67afe,Jean Galabrun,3da5d731-af80-5e35-bdf3-092ac2702a8b | 8f8b2e0d-fedd-5be0-b6b8-e520273bbfe1 | f87e21e0-25f5-52e7-9931-779dd1b4ac93,Jean Galabrun,,,,overrides+data,Jean Galabrun,,,,galabrun,,
8e1f2923-dd1a-5e9a-95e2-d99c720b065c,Jean Letort,03d93391-4e3d-59a5-aff0-a961fc51393e,Jean Letort,,,,overrides+data,Jean Letort,,,,letort,,83156.0
54d24f68-96bf-5837-bdaa-02e3d0774e76,Jean Phillipe Labbé,c9362b82-cbdd-58fc-bd2a-c758bb911231,Jean Phillipe Labbé,,,,overrides+data,Jean Phillipe Labbé,,,,labbé,,
184a06bb-be96-5120-9a7c-1676f2b01a2a,Jean-Francois Lemieux,3bde1480-79aa-5113-b3e7-4c72b77d898b | ddbdfac5-2759-57c6-bde8-d6cfcffdf0cc,Jean-Francois Lemieux,,,,overrides+data,Jean-Francois Lemieux,,Jean-François Lemieux,,lemieux,,72677.0
9c50c725-05bb-53a9-b1d8-f0c46e2932b4,Jeanne Plaud,6b6e85d8-45c8-5ea9-94ce-f06ae72e7db8,Jeanne Plaud,,,,overrides+data,Jeanne Plaud,,,,plaud,,
6f4cab5e-5a9a-5f72-85cc-fe4570087b46,Jeff Bevan,2e0c403e-3d0b-5853-92f9-573245ea32f8,Jeff Bevan,,,,overrides+data,Jeff Bevan,,,,bevan,,
a4083a97-d4c3-5aca-a315-7f25de92928e,Jeff Bowling,2ddf07af-7988-5c4e-a9b8-048f2c3cf4da | 4a306b26-1046-5bfb-9c8c-b66c4bb2b15d | 5137d302-62fd-57ce-8710-3f5ab3ebbe9c | 5d9d866f-7981-5ed5-b572-dadb92900f4a | 7da770ea-006b-5541-a5fe-2bb62497d43a | 9d5d9f22-c897-56d3-9636-419913483321 | e4fc072f-1b3e-585c-ab97-672b43d613bb | eb58ef4b-d419-51c1-a2ae-08ce5b96ab84 | f9d2181a-a315-51e9-ae52-3be78d28b91a,Jeff Bowling,,,,overrides+data,Jeff Bowling,,,,bowling,,12077.0
8950ca74-8ad6-5905-8b44-82bf59c508ad,Jeff Cruz,42c19978-9c48-54ac-bba5-1b7abba846ce,Jeff Cruz,,,,overrides+data,Jeff Cruz,,,,cruz,,
bd9b69a6-b797-5837-b1b8-d84472e52915,Jeff Golden,bdaf480a-ec0c-5927-94c0-2c2bd08f047b,Jeff Golden,,,,overrides+data,Jeff Golden,,,,golden,,
ca3af969-447a-5cc2-875c-c2af2ab25eaf,Jeff Goode,0c6fe473-5897-5483-9fbd-2fe00a554ffe,Jeff Goode,,,,overrides+data,Jeff Goode,,,,goode,,
21d9c8a2-7491-587b-8e5d-474400d56d50,Jeff Howse,c5028b02-70fe-58a3-91bc-69e4df4bfd95,Jeff Howse,,,,overrides+data,Jeff Howse,,,,howse,,
0483531e-d852-52f4-a50b-1f46272cf636,Jeff Jboy Gran,e6dd2b16-1303-511b-a44a-bc84ffd0060b,Jeff Jboy Gran,,,,overrides+data,Jeff Jboy Gran,,,,gran,,
76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,07887be3-19f7-5d52-83e3-104cdb923c73 | 16d9e090-1ae8-5821-b022-3e0676e37f0b | e8082d6d-5da1-555f-9342-31af65542144,Jeff Johnson,,,,overrides+data,Jeff Johnson,,Jeff 'Animal' Johnson | Jeff Animal Johnson,,johnson,,
3d55febf-188e-59cb-96a0-64e670b3316c,Jeff Lopes,582064d9-3e8d-5bd2-9949-ea5d2e2bc7ca,Jeff Lopes,,,,overrides+data,Jeff Lopes,,,,lopes,,12293.0
360843bb-ec5f-5b44-9721-2e68086196df,Jeff Lowe,91fe44ea-e02a-5c75-a12b-449d73b2fc13,Jeff Lowe,,,,overrides+data,Jeff Lowe,,,,lowe,,
c5b1d0d2-8be2-5b4d-8665-7e93fadd24b0,Jeff Mudd,2540a102-c683-5077-a6bb-d4da96f1e791 | 3a3086d8-0520-5be7-bb22-dcca5593a222,Jeff Mudd,,,,overrides+data,Jeff Mudd,,,,mudd,,
7cfc287e-6a59-5e1d-9d08-70dfd1c3ff39,Jeff Overbo,9a240bbb-3d84-5238-80d7-ed9f0a02fdf2,Jeff Overbo,,,,overrides+data,Jeff Overbo,,,,overbo,,
7dcfc9f7-1c03-5d77-a1c8-d197d47dba99,Jeff Wells,17d13e0b-9f23-553e-8615-4ecf0eb33ad2,Jeff Wells,,,,overrides+data,Jeff Wells,,,,wells,,
63de151d-ae4e-5af9-8869-b3a1490b373e,Jekke Ruotsalainen,3c9abd3f-d96f-5f77-a922-db10cb2cbe3c,Jekke Ruotsalainen,,,,overrides+data,Jekke Ruotsalainen,,,,ruotsalainen,,
ec7ce67d-86f5-59d4-9e0d-bd4a773fc160,Jen Zuroweste,68aea8b9-2573-5c6b-a744-dd6b182b38c0,Jen Zuroweste,,,,overrides+data,Jen Zuroweste,,,,zuroweste,,
7a3f85f4-98aa-59ca-ad5c-14e8febed0a3,Jendrik Schroeder,06d5287d-5667-53b5-b86e-79963ab5a8d1 | 07caac73-ae95-5bcb-99af-66cd613f43ac | 191aac6b-c9dc-5a97-9956-ead83643d256 | 45c6c39a-8b8c-59ea-a949-54b27d9890f0 | 58f3fa29-2f3c-5d06-a762-2e762e417869 | 831523e3-0997-5d19-9e1f-bcbfb0d398e9 | 90e65c94-61b0-599c-8409-3cb569c61242,Jendrik Schroeder,,,,overrides+data,Jendrik Schroeder,,Jendrick Schroeder | Jendrik Schroder | Jendrik Schröder | Jendrik Schr�der,,schroeder,,66048.0
8c932652-477b-566f-a3d4-94c37513143f,Jenna Collins,30374c27-7064-5ce1-b1e1-5729ab5e8d3d,Jenna Collins,,,,overrides+data,Jenna Collins,,,,collins,,
5004d780-e4aa-5c80-b7b2-98f3e39f6bae,Jenni Seppänen,89d1eb07-83e5-5af3-8b3e-4ae1b813f573,Jenni Seppänen,,,,overrides+data,Jenni Seppänen,,,,seppänen,,
8d03383e-8e17-5065-a3ec-bae127aea67d,Jennifer Reese,59d1d2d3-1235-5d3f-8f14-afca35c9a409,Jennifer Reese,,,,overrides+data,Jennifer Reese,,,,reese,,
3f48caf5-14c9-59f1-8255-1db7ef2fd049,Jenny Davison,38dc1d7a-78e2-55e5-badd-838a4698301d,Jenny Davison,,,,overrides+data,Jenny Davison,,,,davison,,
f43f7b7a-a892-5d9c-80ac-1e0186a44a66,Jere Bechard,33928429-0e3a-5c40-83af-de5f7c998d37,Jere Bechard,,,,overrides+data,Jere Bechard,,,,bechard,,
0353afef-b87e-55db-bfce-e86e54bcf39e,Jere Bernhard Somberg,7f236743-e902-55c9-b850-d0eab19a21d4,Jere Bernhard Somberg,,,,overrides+data,Jere Bernhard Somberg,,,,somberg,,
69d87dc7-b84b-59d1-b38e-df36de8d97f1,Jere Karalahti,16361e1b-55d0-5ef4-ae0e-f8f88c3856d8,Jere Karalahti,,,,overrides+data,Jere Karalahti,,,,karalahti,,
fc3f381a-650e-5582-910d-6a83702e9dae,Jere Linnanen, 25ba6a63-53e8-54ab-a823-a111fd6318c3| 7477b75f-8a29-535e-a3e5-8d2690fdc5d5 | 8ea48e34-2d6a-527f-a6ee-70a7030c71c2 | 99f667fc-8026-5953-87c1-80fce7c010e0 | b68f1e52-ede5-5a24-b14b-a1b71dd53668 | ebfb8f0d-21b3-539a-aa4c-cb2e367a7109 |27d2ecba-0e91-58df-9470-17459f5ae5d4 |33ed7c62-0847-59c9-9b25-7d9de7c3ed27, Jere Johannes Linnanen|Jere Linnanen |Linnanen Jere,Jere Johannes Linnanen,,merged from Jere Johannes Linnanen (e3f509a8),overrides+data,Jere Linnanen,,,,linnanen,,
